StateCode,Origin,Reporting_Airline,Flights,Total Flights per state,Total Flights per airport
MO,MCI,MQ,140,30382,11635
MO,MCI,NK,77,30382,11635
MO,MCI,NW,531,30382,11635
MO,MCI,OH,115,30382,11635
MO,MCI,OO,399,30382,11635
MO,MCI,TW,105,30382,11635
MO,MCI,UA,605,30382,11635
MO,MCI,US,501,30382,11635
MO,MCI,WN,5131,30382,11635
MO,MCI,XE,501,30382,11635
MO,MCI,YV,111,30382,11635
MO,MCI,YX,88,30382,11635
MO,SGF,9E,94,30382,1336
MO,SGF,AA,11,30382,1336
MO,SGF,DH,8,30382,1336
MO,SGF,DL,9,30382,1336
MO,SGF,EV,221,30382,1336
MO,SGF,G4,15,30382,1336
MO,SGF,MQ,665,30382,1336
MO,SGF,NW,10,30382,1336
MO,SGF,OH,35,30382,1336
MO,SGF,OO,187,30382,1336
MO,SGF,TW,58,30382,1336
MO,SGF,XE,23,30382,1336
MO,STL,9E,118,30382,17168
MO,STL,AA,3660,30382,17168
MO,STL,AS,43,30382,17168
MO,STL,CO,55,30382,17168
MO,STL,DH,16,30382,17168
MO,STL,DL,759,30382,17168
MO,STL,EV,322,30382,17168
MO,STL,F9,152,30382,17168
MO,STL,FL,100,30382,17168
MO,STL,HP,60,30382,17168
MO,STL,MQ,204,30382,17168
MO,STL,NW,419,30382,17168
MO,STL,OH,169,30382,17168
MO,STL,OO,239,30382,17168
MO,STL,TW,3612,30382,17168
MO,STL,UA,255,30382,17168
MO,STL,US,305,30382,17168
MO,STL,WN,6193,30382,17168
MO,STL,XE,360,30382,17168
MO,STL,YV,61,30382,17168
MO,STL,YX,66,30382,17168
MS,GPT,9E,49,3360,971
MS,GPT,CO,16,3360,971
MS,GPT,DL,93,3360,971
MS,GPT,EV,339,3360,971
MS,GPT,FL,110,3360,971
MS,GPT,G4,3,3360,971
MS,GPT,MQ,98,3360,971
MS,GPT,NW,78,3360,971
MS,GPT,OH,14,3360,971
MS,GPT,XE,152,3360,971
MS,GPT,YV,19,3360,971
MS,GTR,9E,9,3360,183
MS,GTR,EV,152,3360,183
MS,GTR,OO,22,3360,183
MS,JAN,9E,51,3360,2002
MS,JAN,DL,410,3360,2002
MS,JAN,EV,413,3360,2002
MS,JAN,F9,3,3360,2002
MS,JAN,MQ,347,3360,2002
MS,JAN,NW,28,3360,2002
MS,JAN,OH,79,3360,2002
MS,JAN,OO,9,3360,2002
MS,JAN,WN,486,3360,2002
MS,JAN,XE,136,3360,2002
MS,JAN,YV,40,3360,2002
MS,MEI,EV,118,3360,148
MS,MEI,OO,30,3360,148
MS,PIB,EV,14,3360,39
MS,PIB,OO,25,3360,39
MS,TUP,EV,14,3360,14
MS,UTM,FL,3,3360,3
MT,BIL,DL,130,3982,828
MT,BIL,EV,11,3982,828
MT,BIL,F9,1,3982,828
MT,BIL,G4,8,3982,828
MT,BIL,MQ,9,3982,828
MT,BIL,NW,102,3982,828
MT,BIL,OH,2,3982,828
MT,BIL,OO,387,3982,828
MT,BIL,UA,177,3982,828
MT,BIL,XE,1,3982,828
MT,BTM,OO,136,3982,136
MT,BZN,AA,10,3982,889
MT,BZN,B6,1,3982,889
MT,BZN,DL,145,3982,889
MT,BZN,EV,9,3982,889
MT,BZN,F9,16,3982,889
MT,BZN,G4,6,3982,889
MT,BZN,MQ,6,3982,889
MT,BZN,NW,101,3982,889
MT,BZN,OO,500,3982,889
MT,BZN,UA,90,3982,889
MT,BZN,YV,4,3982,889
MT,BZN,YX,1,3982,889
MT,FCA,9E,1,3982,522
MT,FCA,DL,89,3982,522
MT,FCA,EV,2,3982,522
MT,FCA,G4,4,3982,522
MT,FCA,MQ,4,3982,522
MT,FCA,NW,75,3982,522
MT,FCA,OO,336,3982,522
MT,FCA,UA,6,3982,522
MT,FCA,US,1,3982,522
MT,FCA,XE,3,3982,522
MT,FCA,YX,1,3982,522
MT,GTF,9E,3,3982,514
MT,GTF,DL,62,3982,514
MT,GTF,G4,4,3982,514
MT,GTF,NW,114,3982,514
MT,GTF,OO,331,3982,514
MT,HLN,9E,10,3982,346
MT,HLN,DL,47,3982,346
MT,HLN,NW,5,3982,346
MT,HLN,OH,19,3982,346
MT,HLN,OO,265,3982,346
MT,MSO,DL,121,3982,702
MT,MSO,EV,1,3982,702
MT,MSO,F9,8,3982,702
MT,MSO,G4,3,3982,702
MT,MSO,MQ,11,3982,702
MT,MSO,NW,82,3982,702
MT,MSO,OO,458,3982,702
MT,MSO,UA,18,3982,702
MT,WYS,OO,45,3982,45
NC,AVL,9E,62,44453,892
NC,AVL,DH,9,44453,892
NC,AVL,DL,46,44453,892
NC,AVL,EV,368,44453,892
NC,AVL,FL,11,44453,892
NC,AVL,G4,34,44453,892
NC,AVL,MQ,1,44453,892
NC,AVL,NK,9,44453,892
NC,AVL,OH,56,44453,892
NC,AVL,OO,117,44453,892
NC,AVL,UA,6,44453,892
NC,AVL,US,60,44453,892
NC,AVL,XE,103,44453,892
NC,AVL,YV,10,44453,892
NC,CLT,9E,110,44453,28800
NC,CLT,AA,4984,44453,28800
NC,CLT,B6,223,44453,28800
NC,CLT,CO,90,44453,28800
NC,CLT,DH,100,44453,28800
NC,CLT,DL,911,44453,28800
NC,CLT,EV,336,44453,28800
NC,CLT,F9,49,44453,28800
NC,CLT,FL,200,44453,28800
NC,CLT,MQ,621,44453,28800
NC,CLT,NK,12,44453,28800
NC,CLT,NW,261,44453,28800
NC,CLT,OH,2188,44453,28800
NC,CLT,OO,129,44453,28800
NC,CLT,TW,49,44453,28800
NC,CLT,TZ,29,44453,28800
NC,CLT,UA,299,44453,28800
NC,CLT,US,15353,44453,28800
NC,CLT,WN,181,44453,28800
NC,CLT,XE,401,44453,28800
NC,CLT,YV,2016,44453,28800
NC,CLT,YX,258,44453,28800
NC,EWN,9E,12,44453,140
NC,EWN,EV,88,44453,140
NC,EWN,MQ,1,44453,140
NC,EWN,OH,35,44453,140
NC,EWN,OO,4,44453,140
NC,FAY,9E,6,44453,476
NC,FAY,DL,28,44453,476
NC,FAY,EV,315,44453,476
NC,FAY,MQ,23,44453,476
NC,FAY,OH,34,44453,476
NC,FAY,OO,21,44453,476
NC,FAY,US,46,44453,476
NC,FAY,YV,3,44453,476
NC,GSO,9E,104,44453,2581
NC,GSO,AA,57,44453,2581
NC,GSO,CO,68,44453,2581
NC,GSO,DH,54,44453,2581
NC,GSO,DL,465,44453,2581
NC,GSO,EV,336,44453,2581
NC,GSO,F9,6,44453,2581
NC,GSO,FL,1,44453,2581
NC,GSO,G4,8,44453,2581
NC,GSO,MQ,316,44453,2581
NC,GSO,NK,5,44453,2581
NC,GSO,NW,66,44453,2581
NC,GSO,OH,323,44453,2581
NC,GSO,OO,45,44453,2581
NC,GSO,UA,84,44453,2581
NC,GSO,US,294,44453,2581
NC,GSO,XE,249,44453,2581
NC,GSO,YV,89,44453,2581
NC,GSO,YX,11,44453,2581
NC,HKY,EV,12,44453,12
NC,ILM,9E,13,44453,716
NC,ILM,AA,42,44453,716
NC,ILM,DL,21,44453,716
NC,ILM,EV,293,44453,716
NC,ILM,MQ,22,44453,716
NC,ILM,OH,60,44453,716
NC,ILM,OO,22,44453,716
NC,ILM,US,161,44453,716
NC,ILM,YV,77,44453,716
NC,ILM,YX,5,44453,716
NC,ISO,EV,14,44453,14
NC,OAJ,9E,16,44453,234
NC,OAJ,DL,2,44453,234
NC,OAJ,EV,168,44453,234
NC,OAJ,OH,41,44453,234
NC,OAJ,OO,2,44453,234
NC,OAJ,YV,5,44453,234
NC,PGV,OH,10,44453,10
NC,RDU,9E,238,44453,10554
NC,RDU,AA,1313,44453,10554
NC,RDU,AS,28,44453,10554
NC,RDU,B6,350,44453,10554
NC,RDU,CO,242,44453,10554
NC,RDU,DH,93,44453,10554
NC,RDU,DL,1162,44453,10554
NC,RDU,EV,305,44453,10554
NC,RDU,F9,88,44453,10554
NC,RDU,FL,207,44453,10554
