,StateCode,StateName,Origin,Reporting_Airline,Detail,Flights,Status
11519,PA,Pennsylvania,AVP,US,Arrival On-Time,4,On-Time
11517,TX,Texas,AUS,US,Arrival On-Time,2,On-Time
11516,GA,Georgia,ATL,US,Arrival On-Time,15,On-Time
11515,AK,Alaska,ANC,US,Arrival On-Time,1,On-Time
11514,NY,New York,ALB,US,Arrival On-Time,17,On-Time
11513,NM,New Mexico,ABQ,US,Arrival On-Time,5,On-Time
11512,PA,Pennsylvania,ABE,US,Arrival On-Time,3,On-Time
11518,NC,North Carolina,AVL,US,Arrival On-Time,5,On-Time
11527,CA,California,BUR,US,Arrival On-Time,1,On-Time
11528,MD,Maryland,BWI,US,Arrival On-Time,51,On-Time
11529,SC,South Carolina,CAE,US,Arrival On-Time,2,On-Time
11544,FL,Florida,FLL,US,Arrival On-Time,32,On-Time
11543,NC,North Carolina,FAY,US,Arrival On-Time,2,On-Time
11542,CA,California,FAT,US,Arrival On-Time,1,On-Time
11541,NJ,New Jersey,EWR,US,Arrival On-Time,11,On-Time
11540,PA,Pennsylvania,ERI,US,Arrival On-Time,1,On-Time
11539,TX,Texas,ELP,US,Arrival On-Time,2,On-Time
11538,MI,Michigan,DTW,US,Arrival On-Time,15,On-Time
11537,TX,Texas,DFW,US,Arrival On-Time,20,On-Time
11536,CO,Colorado,DEN,US,Arrival On-Time,13,On-Time
11535,VA,Virginia,DCA,US,Arrival On-Time,107,On-Time
11534,OH,Ohio,DAY,US,Arrival On-Time,4,On-Time
11533,OH,Ohio,CMH,US,Arrival On-Time,19,On-Time
11532,NC,North Carolina,CLT,US,Arrival On-Time,399,On-Time
11531,OH,Ohio,CLE,US,Arrival On-Time,9,On-Time
11530,SC,South Carolina,CHS,US,Arrival On-Time,5,On-Time
11581,PA,Pennsylvania,PIT,US,Arrival On-Time,141,On-Time
11582,FL,Florida,PNS,US,Arrival On-Time,3,On-Time
11583,RI,Rhode Island,PVD,US,Arrival On-Time,24,On-Time
11584,ME,Maine,PWM,US,Arrival On-Time,2,On-Time
14130,KY,Kentucky,SDF,US,Departure On-Time,6,On-Time
14131,WA,Washington,SEA,US,Departure On-Time,28,On-Time
14132,CA,California,SFO,US,Departure On-Time,38,On-Time
1723,MO,Missouri,STL,US,A,1,Cancelled
1724,MO,Missouri,STL,US,C,1,Cancelled
14133,CA,California,SJC,US,Departure On-Time,10,On-Time
1684,MO,Missouri,MCI,US,B,2,Cancelled
14134,PR,Puerto Rico,SJU,US,Departure On-Time,13,On-Time
1827,NC,North Carolina,CLT,US,A,43,Cancelled
1828,NC,North Carolina,CLT,US,B,39,Cancelled
1829,NC,North Carolina,CLT,US,C,13,Cancelled
14136,CA,California,SMF,US,Departure On-Time,9,On-Time
14137,CA,California,SNA,US,Departure On-Time,16,On-Time
14138,FL,Florida,SRQ,US,Departure On-Time,6,On-Time
14135,UT,Utah,SLC,US,Departure On-Time,7,On-Time
1683,MO,Missouri,MCI,US,A,3,Cancelled
14129,IN,Indiana,SBN,US,Departure On-Time,1,On-Time
14128,GA,Georgia,SAV,US,Departure On-Time,8,On-Time
14115,PA,Pennsylvania,PHL,US,Departure On-Time,468,On-Time
14116,AZ,Arizona,PHX,US,Departure On-Time,380,On-Time
14117,PA,Pennsylvania,PIT,US,Departure On-Time,306,On-Time
14118,FL,Florida,PNS,US,Departure On-Time,6,On-Time
14119,RI,Rhode Island,PVD,US,Departure On-Time,32,On-Time
14120,ME,Maine,PWM,US,Departure On-Time,6,On-Time
14121,NC,North Carolina,RDU,US,Departure On-Time,48,On-Time
14122,VA,Virginia,RIC,US,Departure On-Time,33,On-Time
14123,NV,Nevada,RNO,US,Departure On-Time,5,On-Time
14124,NY,New York,ROC,US,Departure On-Time,31,On-Time
14125,FL,Florida,RSW,US,Departure On-Time,26,On-Time
1630,MN,Minnesota,MSP,US,A,1,Cancelled
1631,MN,Minnesota,MSP,US,B,2,Cancelled
14126,CA,California,SAN,US,Departure On-Time,33,On-Time
14127,TX,Texas,SAT,US,Departure On-Time,4,On-Time
14139,MO,Missouri,STL,US,Departure On-Time,18,On-Time
678,FL,Florida,MCO,US,C,4,Cancelled
14140,VI,U.S. Virgin Islands,STT,US,Departure On-Time,7,On-Time
1863,NC,North Carolina,GSO,US,B,1,Cancelled
11598,PR,Puerto Rico,SJU,US,Arrival On-Time,9,On-Time
11597,CA,California,SJC,US,Arrival On-Time,5,On-Time
11596,CA,California,SFO,US,Arrival On-Time,23,On-Time
11595,WA,Washington,SEA,US,Arrival On-Time,19,On-Time
11594,KY,Kentucky,SDF,US,Arrival On-Time,6,On-Time
11593,IN,Indiana,SBN,US,Arrival On-Time,5,On-Time
11599,UT,Utah,SLC,US,Arrival On-Time,5,On-Time
11592,GA,Georgia,SAV,US,Arrival On-Time,2,On-Time
11590,FL,Florida,RSW,US,Arrival On-Time,13,On-Time
11589,NY,New York,ROC,US,Arrival On-Time,8,On-Time
11588,VA,Virginia,ROA,US,Arrival On-Time,3,On-Time
11587,NV,Nevada,RNO,US,Arrival On-Time,7,On-Time
11586,VA,Virginia,RIC,US,Arrival On-Time,13,On-Time
11585,NC,North Carolina,RDU,US,Arrival On-Time,18,On-Time
11591,CA,California,SAN,US,Arrival On-Time,11,On-Time
11600,CA,California,SMF,US,Arrival On-Time,6,On-Time
11601,CA,California,SNA,US,Arrival On-Time,17,On-Time
11602,FL,Florida,SRQ,US,Arrival On-Time,2,On-Time
14142,NY,New York,SYR,US,Departure On-Time,11,On-Time
14143,OH,Ohio,TOL,US,Departure On-Time,1,On-Time
1872,NC,North Carolina,ILM,US,A,1,Cancelled
1873,NC,North Carolina,ILM,US,C,1,Cancelled
14144,FL,Florida,TPA,US,Departure On-Time,77,On-Time
14145,TN,Tennessee,TYS,US,Departure On-Time,2,On-Time
1908,NC,North Carolina,RDU,US,A,5,Cancelled
1909,NC,North Carolina,RDU,US,B,1,Cancelled
11609,TN,Tennessee,TYS,US,Arrival On-Time,3,On-Time
11608,TN,Tennessee,TRI,US,Arrival On-Time,2,On-Time
11607,FL,Florida,TPA,US,Arrival On-Time,45,On-Time
11606,OH,Ohio,TOL,US,Arrival On-Time,2,On-Time
11605,NY,New York,SYR,US,Arrival On-Time,10,On-Time
11604,VI,U.S. Virgin Islands,STT,US,Arrival On-Time,3,On-Time
14050,PA,Pennsylvania,AVP,US,Departure On-Time,5,On-Time
14141,VI,U.S. Virgin Islands,STX,US,Departure On-Time,1,On-Time
700,FL,Florida,MIA,US,A,5,Cancelled
9187,MI,Michigan,DTW,US,Departure Delay,148,Delayed
14089,NY,New York,ITH,US,Departure On-Time,3,On-Time
727,FL,Florida,PBI,US,C,1,Cancelled
14074,MI,Michigan,DTW,US,Departure On-Time,29,On-Time
14075,TX,Texas,ELP,US,Departure On-Time,1,On-Time
14076,PA,Pennsylvania,ERI,US,Departure On-Time,1,On-Time
14077,NJ,New Jersey,EWR,US,Departure On-Time,32,On-Time
14079,WA,Washington,GEG,US,Departure On-Time,3,On-Time
14080,MI,Michigan,GRR,US,Departure On-Time,2,On-Time
14081,NC,North Carolina,GSO,US,Departure On-Time,11,On-Time
14082,HI,Hawaii,HNL,US,Departure On-Time,4,On-Time
14083,NY,New York,HPN,US,Departure On-Time,1,On-Time
14084,AL,Alabama,HSV,US,Departure On-Time,2,On-Time
14085,VA,Virginia,IAD,US,Departure On-Time,23,On-Time
14086,TX,Texas,IAH,US,Departure On-Time,27,On-Time
14087,NC,North Carolina,ILM,US,Departure On-Time,6,On-Time
14088,IN,Indiana,IND,US,Departure On-Time,19,On-Time
14090,FL,Florida,JAX,US,Departure On-Time,21,On-Time
14091,NY,New York,JFK,US,Departure On-Time,13,On-Time
701,FL,Florida,MIA,US,C,1,Cancelled
867,GA,Georgia,ATL,US,A,2,Cancelled
771,FL,Florida,RSW,US,B,2,Cancelled
812,FL,Florida,TPA,US,A,1,Cancelled
813,FL,Florida,TPA,US,B,3,Cancelled
1078,IL,Illinois,ORD,US,A,6,Cancelled
726,FL,Florida,PBI,US,B,5,Cancelled
1079,IL,Illinois,ORD,US,B,4,Cancelled
923,HI,Hawaii,HNL,US,A,1,Cancelled
903,GA,Georgia,SAV,US,A,1,Cancelled
14095,NY,New York,LGA,US,Departure On-Time,91,On-Time
14094,KY,Kentucky,LEX,US,Departure On-Time,1,On-Time
14093,CA,California,LAX,US,Departure On-Time,61,On-Time
14092,NV,Nevada,LAS,US,Departure On-Time,117,On-Time
1080,IL,Illinois,ORD,US,C,10,Cancelled
725,FL,Florida,PBI,US,A,1,Cancelled
14078,FL,Florida,FLL,US,Departure On-Time,90,On-Time
14072,TX,Texas,DFW,US,Departure On-Time,46,On-Time
14046,AK,Alaska,ANC,US,Departure On-Time,4,On-Time
14045,NY,New York,ALB,US,Departure On-Time,16,On-Time
14044,NM,New Mexico,ABQ,US,Departure On-Time,3,On-Time
14043,PA,Pennsylvania,ABE,US,Departure On-Time,6,On-Time
14051,CT,Connecticut,BDL,US,Departure On-Time,48,On-Time
14052,NY,New York,BGM,US,Departure On-Time,2,On-Time
14048,TX,Texas,AUS,US,Departure On-Time,3,On-Time
14053,AL,Alabama,BHM,US,Departure On-Time,4,On-Time
14054,TN,Tennessee,BNA,US,Departure On-Time,16,On-Time
14073,IA,Iowa,DSM,US,Departure On-Time,1,On-Time
14055,ID,Idaho,BOI,US,Departure On-Time,4,On-Time
14056,MA,Massachusetts,BOS,US,Departure On-Time,140,On-Time
14057,VT,Vermont,BTV,US,Departure On-Time,5,On-Time
14058,NY,New York,BUF,US,Departure On-Time,29,On-Time
14060,MD,Maryland,BWI,US,Departure On-Time,91,On-Time
14059,CA,California,BUR,US,Departure On-Time,2,On-Time
1151,IN,Indiana,IND,US,A,3,Cancelled
14071,CO,Colorado,DEN,US,Departure On-Time,30,On-Time
14070,VA,Virginia,DCA,US,Departure On-Time,150,On-Time
14069,OH,Ohio,DAY,US,Departure On-Time,8,On-Time
14068,WV,West Virginia,CRW,US,Departure On-Time,2,On-Time
14067,OH,Ohio,CMH,US,Departure On-Time,23,On-Time
14066,NC,North Carolina,CLT,US,Departure On-Time,970,On-Time
14061,SC,South Carolina,CAE,US,Departure On-Time,3,On-Time
1152,IN,Indiana,IND,US,B,1,Cancelled
14047,GA,Georgia,ATL,US,Departure On-Time,40,On-Time
14065,OH,Ohio,CLE,US,Departure On-Time,8,On-Time
869,GA,Georgia,ATL,US,C,3,Cancelled
868,GA,Georgia,ATL,US,B,3,Cancelled
14064,SC,South Carolina,CHS,US,Departure On-Time,8,On-Time
14063,TN,Tennessee,CHA,US,Departure On-Time,3,On-Time
14062,OH,Ohio,CAK,US,Departure On-Time,1,On-Time
14160,FL,Florida,MCO,VX,Departure On-Time,1,On-Time
14165,CA,California,SAN,VX,Departure On-Time,7,On-Time
14163,PA,Pennsylvania,PHL,VX,Departure On-Time,3,On-Time
14164,CA,California,PSP,VX,Departure On-Time,2,On-Time
14162,OR,Oregon,PDX,VX,Departure On-Time,5,On-Time
14161,IL,Illinois,ORD,VX,Departure On-Time,5,On-Time
11622,OR,Oregon,PDX,VX,Arrival On-Time,1,On-Time
14167,CA,California,SFO,VX,Departure On-Time,56,On-Time
14168,CA,California,SJC,VX,Departure On-Time,1,On-Time
341,CA,California,SAN,VX,A,1,Cancelled
11624,WA,Washington,SEA,VX,Arrival On-Time,7,On-Time
11623,CA,California,SAN,VX,Arrival On-Time,1,On-Time
11621,IL,Illinois,ORD,VX,Arrival On-Time,3,On-Time
14159,NY,New York,LGA,VX,Departure On-Time,1,On-Time
14166,WA,Washington,SEA,VX,Departure On-Time,10,On-Time
14158,CA,California,LAX,VX,Departure On-Time,59,On-Time
9290,HI,Hawaii,OGG,VX,Departure Delay,7,Delayed
14156,NY,New York,JFK,VX,Departure On-Time,13,On-Time
11620,CA,California,LAX,VX,Arrival On-Time,20,On-Time
2233,NY,New York,JFK,VX,A,3,Cancelled
2234,NY,New York,JFK,VX,C,2,Cancelled
2544,OR,Oregon,PDX,VX,C,1,Cancelled
14146,TN,Tennessee,BNA,VX,Departure On-Time,1,On-Time
14147,MA,Massachusetts,BOS,VX,Departure On-Time,6,On-Time
386,CA,California,SFO,VX,C,3,Cancelled
385,CA,California,SFO,VX,A,6,Cancelled
14148,TX,Texas,DAL,VX,Departure On-Time,4,On-Time
14149,VA,Virginia,DCA,VX,Departure On-Time,5,On-Time
14150,CO,Colorado,DEN,VX,Departure On-Time,3,On-Time
14151,TX,Texas,DFW,VX,Departure On-Time,3,On-Time
11626,CA,California,SJC,VX,Arrival On-Time,1,On-Time
14152,NJ,New Jersey,EWR,VX,Departure On-Time,7,On-Time
14153,FL,Florida,FLL,VX,Departure On-Time,5,On-Time
14154,VA,Virginia,IAD,VX,Departure On-Time,13,On-Time
14155,IN,Indiana,IND,VX,Departure On-Time,1,On-Time
14157,NV,Nevada,LAS,VX,Departure On-Time,9,On-Time
11619,NV,Nevada,LAS,VX,Arrival On-Time,6,On-Time
6160,MA,Massachusetts,BOS,VX,Arrival Delay,46,Delayed
6182,CA,California,SFO,VX,Arrival Delay,462,Delayed
11614,CO,Colorado,DEN,VX,Arrival On-Time,1,On-Time
11613,VA,Virginia,DCA,VX,Arrival On-Time,2,On-Time
6163,CO,Colorado,DEN,VX,Arrival Delay,14,Delayed
6162,VA,Virginia,DCA,VX,Arrival Delay,22,Delayed
6161,TX,Texas,DAL,VX,Arrival Delay,83,Delayed
6159,TN,Tennessee,BNA,VX,Arrival Delay,1,Delayed
6158,TX,Texas,AUS,VX,Arrival Delay,16,Delayed
6157,AK,Alaska,ANC,VX,Arrival Delay,1,Delayed
11615,TX,Texas,DFW,VX,Arrival On-Time,2,On-Time
11612,TX,Texas,DAL,VX,Arrival On-Time,3,On-Time
11610,TX,Texas,AUS,VX,Arrival On-Time,1,On-Time
1081,IL,Illinois,ORD,VX,A,2,Cancelled
250,CA,California,LAX,VX,C,2,Cancelled
249,CA,California,LAX,VX,B,2,Cancelled
248,CA,California,LAX,VX,A,4,Cancelled
3250,VA,Virginia,DCA,VX,C,1,Cancelled
2987,TX,Texas,DAL,VX,C,1,Cancelled
2986,TX,Texas,DAL,VX,A,1,Cancelled
11611,MA,Massachusetts,BOS,VX,Arrival On-Time,3,On-Time
6183,CA,California,SJC,VX,Arrival Delay,2,Delayed
6164,TX,Texas,DFW,VX,Arrival Delay,21,Delayed
6166,FL,Florida,FLL,VX,Arrival Delay,33,Delayed
6181,WA,Washington,SEA,VX,Arrival Delay,49,Delayed
6180,CA,California,SAN,VX,Arrival Delay,60,Delayed
6179,CA,California,PSP,VX,Arrival Delay,8,Delayed
6178,PA,Pennsylvania,PHL,VX,Arrival Delay,16,Delayed
6177,OR,Oregon,PDX,VX,Arrival Delay,12,Delayed
6176,IL,Illinois,ORD,VX,Arrival Delay,39,Delayed
6175,HI,Hawaii,OGG,VX,Arrival Delay,4,Delayed
6174,LA,Louisiana,MSY,VX,Arrival Delay,2,Delayed
6165,NJ,New Jersey,EWR,VX,Arrival Delay,28,Delayed
6173,FL,Florida,MCO,VX,Arrival Delay,7,Delayed
6171,CA,California,LAX,VX,Arrival Delay,363,Delayed
6170,NV,Nevada,LAS,VX,Arrival Delay,125,Delayed
6169,NY,New York,JFK,VX,Arrival Delay,66,Delayed
11618,NY,New York,JFK,VX,Arrival On-Time,6,On-Time
11617,FL,Florida,FLL,VX,Arrival On-Time,2,On-Time
11616,NJ,New Jersey,EWR,VX,Arrival On-Time,3,On-Time
6168,VA,Virginia,IAD,VX,Arrival Delay,35,Delayed
6167,HI,Hawaii,HNL,VX,Arrival Delay,8,Delayed
6172,NY,New York,LGA,VX,Arrival Delay,10,Delayed
1383,MA,Massachusetts,BOS,VX,A,1,Cancelled
11625,CA,California,SFO,VX,Arrival On-Time,32,On-Time
9293,PA,Pennsylvania,PHL,VX,Departure Delay,17,Delayed
9297,CA,California,SFO,VX,Departure Delay,406,Delayed
9298,CA,California,SJC,VX,Departure Delay,2,Delayed
9279,NJ,New Jersey,EWR,VX,Departure Delay,38,Delayed
9280,FL,Florida,FLL,VX,Departure Delay,39,Delayed
9282,VA,Virginia,IAD,VX,Departure Delay,35,Delayed
9283,NY,New York,JFK,VX,Departure Delay,74,Delayed
9296,WA,Washington,SEA,VX,Departure Delay,60,Delayed
9284,HI,Hawaii,KOA,VX,Departure Delay,1,Delayed
9285,NV,Nevada,LAS,VX,Departure Delay,120,Delayed
9286,CA,California,LAX,VX,Departure Delay,353,Delayed
9287,NY,New York,LGA,VX,Departure Delay,11,Delayed
9288,FL,Florida,MCO,VX,Departure Delay,10,Delayed
9289,LA,Louisiana,MSY,VX,Departure Delay,1,Delayed
2109,NV,Nevada,LAS,VX,C,2,Cancelled
2044,NJ,New Jersey,EWR,VX,C,1,Cancelled
9291,IL,Illinois,ORD,VX,Departure Delay,41,Delayed
9281,HI,Hawaii,HNL,VX,Departure Delay,6,Delayed
9295,CA,California,SAN,VX,Departure Delay,49,Delayed
9275,TX,Texas,DAL,VX,Departure Delay,60,Delayed
9276,VA,Virginia,DCA,VX,Departure Delay,22,Delayed
9277,CO,Colorado,DEN,VX,Departure Delay,11,Delayed
9278,TX,Texas,DFW,VX,Departure Delay,21,Delayed
9292,OR,Oregon,PDX,VX,Departure Delay,8,Delayed
9273,TN,Tennessee,BNA,VX,Departure Delay,1,Delayed
9274,MA,Massachusetts,BOS,VX,Departure Delay,65,Delayed
9271,AK,Alaska,ANC,VX,Departure Delay,1,Delayed
9294,CA,California,PSP,VX,Departure Delay,7,Delayed
9272,TX,Texas,AUS,VX,Departure Delay,18,Delayed
3078,TX,Texas,HRL,WN,A,7,Cancelled
3075,TX,Texas,HOU,WN,C,4,Cancelled
3074,TX,Texas,HOU,WN,B,71,Cancelled
3073,TX,Texas,HOU,WN,A,90,Cancelled
3047,TX,Texas,ELP,WN,B,4,Cancelled
14192,VA,Virginia,DCA,WN,Departure On-Time,59,On-Time
14193,CO,Colorado,DEN,WN,Departure On-Time,620,On-Time
14194,IA,Iowa,DSM,WN,Departure On-Time,6,On-Time
3079,TX,Texas,HRL,WN,B,5,Cancelled
3046,TX,Texas,ELP,WN,A,4,Cancelled
1153,IN,Indiana,IND,WN,A,4,Cancelled
9299,NM,New Mexico,ABQ,WN,Departure Delay,1681,Delayed
728,FL,Florida,PBI,WN,A,1,Cancelled
9301,TX,Texas,AMA,WN,Departure Delay,191,Delayed
2988,TX,Texas,DAL,WN,A,94,Cancelled
9300,NY,New York,ALB,WN,Departure Delay,299,Delayed
2989,TX,Texas,DAL,WN,B,38,Cancelled
2990,TX,Texas,DAL,WN,C,6,Cancelled
1154,IN,Indiana,IND,WN,B,6,Cancelled
14195,MI,Michigan,DTW,WN,Departure On-Time,361,On-Time
729,FL,Florida,PBI,WN,B,7,Cancelled
9303,TX,Texas,AUS,WN,Departure Delay,1646,Delayed
3206,UT,Utah,SLC,WN,B,7,Cancelled
9322,VA,Virginia,DCA,WN,Departure Delay,295,Delayed
3251,VA,Virginia,DCA,WN,A,6,Cancelled
9323,CO,Colorado,DEN,WN,Departure Delay,4169,Delayed
9324,IA,Iowa,DSM,WN,Departure Delay,23,Delayed
9325,MI,Michigan,DTW,WN,Departure Delay,606,Delayed
14191,OH,Ohio,DAY,WN,Departure On-Time,1,On-Time
14190,TX,Texas,DAL,WN,Departure On-Time,2753,On-Time
14189,KY,Kentucky,CVG,WN,Departure On-Time,8,On-Time
14188,TX,Texas,CRP,WN,Departure On-Time,131,On-Time
3252,VA,Virginia,DCA,WN,B,13,Cancelled
14187,OH,Ohio,CMH,WN,Departure On-Time,424,On-Time
3253,VA,Virginia,DCA,WN,C,2,Cancelled
2774,SC,South Carolina,GSP,WN,B,1,Cancelled
9326,FL,Florida,ECP,WN,Departure Delay,78,Delayed
9327,TX,Texas,ELP,WN,Departure Delay,950,Delayed
9328,NJ,New Jersey,EWR,WN,Departure Delay,260,Delayed
9329,FL,Florida,EYW,WN,Departure Delay,3,Delayed
3289,VA,Virginia,IAD,WN,A,3,Cancelled
3290,VA,Virginia,IAD,WN,B,3,Cancelled
3321,VA,Virginia,ORF,WN,A,3,Cancelled
3205,UT,Utah,SLC,WN,A,7,Cancelled
9302,GA,Georgia,ATL,WN,Departure Delay,1281,Delayed
3172,TX,Texas,SAT,WN,B,9,Cancelled
9321,OH,Ohio,DAY,WN,Departure Delay,12,Delayed
9304,CT,Connecticut,BDL,WN,Departure Delay,490,Delayed
9305,AL,Alabama,BHM,WN,Departure Delay,594,Delayed
9306,MO,Missouri,BKG,WN,Departure Delay,11,Delayed
9307,TN,Tennessee,BNA,WN,Departure Delay,2793,Delayed
9308,ID,Idaho,BOI,WN,Departure Delay,348,Delayed
9309,MA,Massachusetts,BOS,WN,Departure Delay,413,Delayed
9310,NY,New York,BUF,WN,Departure Delay,447,Delayed
9311,CA,California,BUR,WN,Departure Delay,1583,Delayed
9312,MD,Maryland,BWI,WN,Departure Delay,6239,Delayed
3122,TX,Texas,LBB,WN,A,1,Cancelled
3123,TX,Texas,LBB,WN,B,2,Cancelled
9313,OH,Ohio,CAK,WN,Departure Delay,26,Delayed
3138,TX,Texas,MAF,WN,A,3,Cancelled
3139,TX,Texas,MAF,WN,B,1,Cancelled
9314,SC,South Carolina,CHS,WN,Departure Delay,102,Delayed
9315,OH,Ohio,CLE,WN,Departure Delay,560,Delayed
9316,NC,North Carolina,CLT,WN,Departure Delay,76,Delayed
9317,OH,Ohio,CMH,WN,Departure Delay,692,Delayed
9318,TX,Texas,CRP,WN,Departure Delay,116,Delayed
9319,KY,Kentucky,CVG,WN,Departure Delay,25,Delayed
9320,TX,Texas,DAL,WN,Departure Delay,5143,Delayed
3171,TX,Texas,SAT,WN,A,21,Cancelled
14196,FL,Florida,ECP,WN,Departure On-Time,13,On-Time
1260,KY,Kentucky,SDF,WN,C,1,Cancelled
14198,NJ,New Jersey,EWR,WN,Departure On-Time,29,On-Time
14240,FL,Florida,PNS,WN,Departure On-Time,3,On-Time
14239,PA,Pennsylvania,PIT,WN,Departure On-Time,122,On-Time
14238,AZ,Arizona,PHX,WN,Departure On-Time,3454,On-Time
14237,PA,Pennsylvania,PHL,WN,Departure On-Time,353,On-Time
14236,OR,Oregon,PDX,WN,Departure On-Time,814,On-Time
14235,FL,Florida,PBI,WN,Departure On-Time,204,On-Time
14234,VA,Virginia,ORF,WN,Departure On-Time,187,On-Time
14241,RI,Rhode Island,PVD,WN,Departure On-Time,625,On-Time
14233,CA,California,ONT,WN,Departure On-Time,1105,On-Time
14231,OK,Oklahoma,OKC,WN,Departure On-Time,471,On-Time
14230,CA,California,OAK,WN,Departure On-Time,2489,On-Time
14229,LA,Louisiana,MSY,WN,Departure On-Time,1049,On-Time
14228,MN,Minnesota,MSP,WN,Departure On-Time,51,On-Time
14227,WI,Wisconsin,MKE,WN,Departure On-Time,96,On-Time
14226,NH,New Hampshire,MHT,WN,Departure On-Time,453,On-Time
14225,TN,Tennessee,MEM,WN,Departure On-Time,13,On-Time
14232,NE,Nebraska,OMA,WN,Departure On-Time,340,On-Time
14242,ME,Maine,PWM,WN,Departure On-Time,6,On-Time
14243,NC,North Carolina,RDU,WN,Departure On-Time,456,On-Time
14244,VA,Virginia,RIC,WN,Departure On-Time,3,On-Time
14261,AZ,Arizona,TUS,WN,Departure On-Time,301,On-Time
14260,OK,Oklahoma,TUL,WN,Departure On-Time,500,On-Time
14259,FL,Florida,TPA,WN,Departure On-Time,1350,On-Time
14258,MO,Missouri,STL,WN,Departure On-Time,1583,On-Time
14257,CA,California,SNA,WN,Departure On-Time,583,On-Time
14256,CA,California,SMF,WN,Departure On-Time,1486,On-Time
14255,UT,Utah,SLC,WN,Departure On-Time,805,On-Time
14254,PR,Puerto Rico,SJU,WN,Departure On-Time,24,On-Time
14253,CA,California,SJC,WN,Departure On-Time,1479,On-Time
14252,CA,California,SFO,WN,Departure On-Time,198,On-Time
14251,WA,Washington,SEA,WN,Departure On-Time,776,On-Time
14250,KY,Kentucky,SDF,WN,Departure On-Time,476,On-Time
14249,TX,Texas,SAT,WN,Departure On-Time,953,On-Time
14248,CA,California,SAN,WN,Departure On-Time,1642,On-Time
14247,FL,Florida,RSW,WN,Departure On-Time,55,On-Time
14246,NY,New York,ROC,WN,Departure On-Time,15,On-Time
14245,NV,Nevada,RNO,WN,Departure On-Time,822,On-Time
14224,IL,Illinois,MDW,WN,Departure On-Time,2929,On-Time
14197,TX,Texas,ELP,WN,Departure On-Time,758,On-Time
14223,FL,Florida,MCO,WN,Departure On-Time,1567,On-Time
14221,TX,Texas,MAF,WN,Departure On-Time,314,On-Time
2841,TN,Tennessee,BNA,WN,A,13,Cancelled
2926,TX,Texas,AMA,WN,B,1,Cancelled
681,FL,Florida,MCO,WN,C,5,Cancelled
680,FL,Florida,MCO,WN,B,37,Cancelled
679,FL,Florida,MCO,WN,A,13,Cancelled
2949,TX,Texas,AUS,WN,A,10,Cancelled
2950,TX,Texas,AUS,WN,B,7,Cancelled
2842,TN,Tennessee,BNA,WN,B,25,Cancelled
14203,MI,Michigan,GRR,WN,Departure On-Time,12,On-Time
14201,MI,Michigan,FNT,WN,Departure On-Time,7,On-Time
14200,FL,Florida,FLL,WN,Departure On-Time,796,On-Time
14199,FL,Florida,EYW,WN,Departure On-Time,2,On-Time
2951,TX,Texas,AUS,WN,C,1,Cancelled
9330,FL,Florida,FLL,WN,Departure Delay,1525,Delayed
2968,TX,Texas,CRP,WN,A,1,Cancelled
2969,TX,Texas,CRP,WN,B,1,Cancelled
14202,WA,Washington,GEG,WN,Departure On-Time,353,On-Time
2884,TN,Tennessee,MEM,WN,B,2,Cancelled
2883,TN,Tennessee,MEM,WN,A,3,Cancelled
2843,TN,Tennessee,BNA,WN,C,3,Cancelled
14220,AR,Arkansas,LIT,WN,Departure On-Time,311,On-Time
14219,CA,California,LGB,WN,Departure On-Time,6,On-Time
14218,NY,New York,LGA,WN,Departure On-Time,56,On-Time
14217,TX,Texas,LBB,WN,Departure On-Time,340,On-Time
14216,CA,California,LAX,WN,Departure On-Time,2162,On-Time
14215,NV,Nevada,LAS,WN,Departure On-Time,3300,On-Time
14214,FL,Florida,JAX,WN,Departure On-Time,447,On-Time
14213,MS,Mississippi,JAN,WN,Departure On-Time,210,On-Time
14212,NY,New York,ISP,WN,Departure On-Time,486,On-Time
14211,IN,Indiana,IND,WN,Departure On-Time,439,On-Time
14210,KS,Kansas,ICT,WN,Departure On-Time,8,On-Time
14209,TX,Texas,IAH,WN,Departure On-Time,102,On-Time
14208,VA,Virginia,IAD,WN,Departure On-Time,43,On-Time
14207,TX,Texas,HRL,WN,Departure On-Time,223,On-Time
14206,TX,Texas,HOU,WN,Departure On-Time,2806,On-Time
14205,HI,Hawaii,HNL,WN,Departure On-Time,3,On-Time
14204,SC,South Carolina,GSP,WN,Departure On-Time,11,On-Time
14222,MO,Missouri,MCI,WN,Departure On-Time,1545,On-Time
9331,MI,Michigan,FNT,WN,Departure Delay,23,Delayed
773,FL,Florida,RSW,WN,B,10,Cancelled
1259,KY,Kentucky,SDF,WN,B,5,Cancelled
2625,PA,Pennsylvania,PHL,WN,B,19,Cancelled
2624,PA,Pennsylvania,PHL,WN,A,13,Cancelled
2546,OR,Oregon,PDX,WN,B,5,Cancelled
1686,MO,Missouri,MCI,WN,B,29,Cancelled
1685,MO,Missouri,MCI,WN,A,11,Cancelled
2545,OR,Oregon,PDX,WN,A,7,Cancelled
2110,NV,Nevada,LAS,WN,A,62,Cancelled
1649,MO,Missouri,BKG,WN,B,2,Cancelled
2626,PA,Pennsylvania,PHL,WN,C,6,Cancelled
2513,OK,Oklahoma,TUL,WN,B,7,Cancelled
2491,OK,Oklahoma,OKC,WN,B,5,Cancelled
1633,MN,Minnesota,MSP,WN,B,10,Cancelled
